I1,I2,I3,gx,gy,gz,ax,ay,az,V1real,V2real,V3real,N1,N2,N3,Tx,Ty,Tphi,Tz,Type
0.4198716875,0.51602575,0.3541665,-0.170625,-4.690625,74.286875,-0.003128120625,-0.0083160375,-0.031677259375,747.5625,744.1875,757.6875,12229,12152,12262,-6.164059366910741,-2.61617449883902,557.9710471418854,172.7512104386444,0
1.05882347058824,1.56108529411765,1.02111488235294,0.976470588235294,0.285294117058824,-1.83941176470588,0.0006462405882352,-0.0097225529411764,-0.0085018423529411,-44.4705882352941,-243.0,417.705882352941,-785,-4479,7617,-490.2837492756167,-32.9768256356834,11.44602832042213,-1.515571246526084,0
1.24886941176471,0.0,1.01206652941176,0.634705882352941,0.0582352941176471,0.550588235294118,-2.87317647058821e-05,0.0022977866470588,-0.0034754117647058,-220.764705882353,0.0,228.705882352941,-4060,5,4438,-75.92371703630651,0.1404934264426585,1.123947411541268,0.7305658175018497,0
1.18401223529412,0.0,1.03167458823529,0.913529411764706,0.137647058823529,0.523529411764706,-0.001594094117647,0.0092773494117647,0.0010627270588235,-227.117647058824,0.0,230.294117647059,-4050,2,4322,-120.1060865211712,0.0573450408897966,0.4587603271183728,0.7088484221100503,0
1.0307692,1.535042,1.013675,0.894,0.0466666666666667,2.97066666666667,0.0052734319333333,0.0005208359999999,-0.0097493466666666,91.8,-246.6,100.8,1870,-4878,1986,-21.06190873489468,-26.74631019479799,-4.827504438342767,2.489740714960115,0
1.07179493333333,1.388036,1.16068446666667,0.404,-0.379333333333333,4.52866666666667,0.0134277339333333,0.0028971333333333,-0.0016276086,95.4,-244.8,90.0,1630,-4250,1542,-2.429935034297769,-49.66982444108563,-5.250076895065634,3.752501299261457,0
1.04273453333333,1.490598,1.07863286666667,0.710666666666667,-0.174666666,4.2,0.0040039100666666,0.0056477953333333,-0.0130371146666667,84.6,-230.4,97.2,1755,-4525,1770,14.03897164550992,-29.89443440623306,-4.305685509319518,3.488402611717202,0
0.935143529411765,1.43288117647059,1.22322941176471,0.809411764705882,0.293529411764706,-0.556470588235294,-0.0117187476470588,-0.0304027045882353,-0.03403605,-54.0,-238.235294117647,408.176470588235,-987,-4523,7451,64.17165438296121,-46.96991884542013,10.33097192854191,-0.4648544256278855,0
1.03167476470588,1.49924647058824,0.974358294117647,1.03764705882353,0.218235293529412,-1.26529411764706,-0.0046673962941176,-0.0048397217647058,-0.0048684594117647,-44.4705882352941,-247.764705882353,408.176470588235,-831,-4752,7952,-315.9027296463786,-34.63063471656483,10.58436122032485,-1.082903395401391,0
0.899267571428571,1.17582285714286,0.842490428571429,-1.60214285714286,-3.90785714285714,66.2628571428572,0.024448915,0.100655715,0.0304478385714286,696.214285714286,661.5,705.857142857143,10361,10005,10441,-6.793685509911766,-5.185991825621334,226.3320917156156,68.13465564730738,0
0.8493589375,1.048078125,1.0865389375,-0.213125,0.935625,7.79375,-0.001678468,-0.0352020498125,-0.023025507,109.6875,101.25,96.1875,1938,1719,1671,-2.276735207770236,-0.8424054419391434,32.93588862388106,7.835594687496126,0
0.915064,1.1506401875,0.9983984375,-0.43375,0.648125,10.251875,0.0039978006875,-0.029159535625,-0.01899717875,106.3125,92.8125,99.5625,1911,1619,1844,-3.239889731617543,-2.088625067465323,31.19344164253476,10.03739060072383,0
0.9118583125,1.09134575,0.9054485,-0.3575,0.570625,10.2125,0.000991821,-0.0258941755,-0.0119476363125,109.6875,87.75,116.4375,1943,1645,1953,-42.13430248585986,-5.5421496732783,34.53141764013869,10.53321692502737,0
0.926496,1.19829186666667,0.8957268,0.461333333333333,-0.747333333333333,25.3026666666667,0.00486654,-0.01158852,0.0005371029333333,293.4,275.4,311.4,4667,4350,4753,-23.40134070145032,-3.760721102021232,93.25024088034348,25.13079159830551,0
0.818803533333333,1.10085433333333,0.8051284,-0.248666666666667,-1.56,28.9313333333333,-0.00110677,-0.004068998,0.002018226,300.6,284.4,307.8,5016,4732,5042,-21.06279147735271,-2.741557652442058,104.8506772597144,31.85347250951934,0
0.7760686,1.044444,0.7931626,0.307333333333333,-1.61266666666667,29.5846666666667,-0.0017415293333333,-0.0124511793333333,-0.006233722,297.0,289.8,307.8,5305,4935,5306,25.26946484164111,-1.939752966301787,109.5284033053495,33.95750861754905,0
1.36500782352941,0.0,1.02564123529412,0.731176470588235,0.125882352941176,0.495294117647059,0.004724844117647,-0.0031307501764705,-0.0093635111764705,-200.117647058824,0.0,231.882352941176,-3592,4,4091,-50.91864901475362,0.5314818735769327,4.25185498861546,0.6215385243774865,0
0.274038325,0.21474345,0.4166665625,0.43875,-3.671875,82.479375,-0.0207214150625,0.0184632849375,0.004653981875,749.25,750.9375,745.875,14770,14829,14554,-0.9465051449226412,-1.033607607811427,793.7919689692878,273.2760058460901,0
0.29647425,0.315704875,0.306089625,-1.26625,-6.23625,85.165,0.1006011375,-0.0149537,0.08798222,745.875,735.75,750.9375,13308,13422,13431,21.05622812870678,-35.10399015354684,778.0049859967926,278.2346293458337,0
0.3926279375,0.3253206375,0.41666669375,-2.400625,-5.0625,80.590625,0.022109929375,-0.024810808125,-0.045028703125,735.75,740.8125,742.5,14072,14242,14064,11.23105307270024,-0.8508956287089425,625.8492565806398,213.0865346160504,0
0.155677507142857,0.4615385,0.503662928571429,1.20142857142857,-1.24285714285714,37.4828571428572,-0.0142822085714286,0.0012555885714285,0.0155378007142857,356.785714285714,339.428571428571,337.5,5418,4971,5002,-2.21683060341557,-2.340023951120214,295.1145530039923,100.3215127710247,0
0.228937521428571,0.439560364285714,0.258241571428571,-0.12,-1.71714285714286,41.4492857142857,-0.0031215121428571,0.0282330671428571,0.0066615507142857,349.071428571429,329.785714285714,358.714285714286,5482,5192,5448,13.16171276526813,-4.920595350485827,358.2687450907156,134.1773609101942,0
0.208791071428571,0.428571142857143,0.391941214285714,-0.21,-1.07785714285714,38.6907142857143,0.0151193164285714,0.0039760178571428,-0.0044642885714285,364.5,335.571428571429,341.357142857143,6076,5789,5840,-5.054353312951506,-5.41549734824473,323.7686403257676,112.7673350085253,0
0.1201922375,0.272435625,0.2884613125,1.0325,-0.82875,21.63625,0.0008239761875,0.02050782375,0.0036468416875,175.5,158.625,165.375,3270,2992,3012,-2.406834596554318,-6.937577221841667,234.6818916250212,95.30097743378126,0
0.1025640375,0.3413458125,0.4294870625,-0.0825,0.575,18.955,0.008010867,0.02143859875,-0.000244135625,172.125,158.625,156.9375,2996,2763,2617,-1.858225744297449,-3.136668635520906,178.6810346171176,65.10763189479938,0
0.2804485,0.18269214375,0.43589725,1.326875,0.659375,16.791875,0.009872440375,0.02578733625,-0.0069122433125,163.6875,167.0625,150.1875,2733,2901,2575,-3.473775011025735,-2.307925976978378,171.1824245925744,56.03262916092465,0
0.2427348,0.3794868,0.550427466666667,0.36,1.24866666666667,1.27333333333333,0.0052571566666666,-0.0200683642,-0.0193684900666667,-111.6,-338.4,457.2,-1842,-5703,7755,73.9434974924289,1196.080916402626,1.964777162376273,3.257573246648145,0
0.3538458,0.372649266666667,0.463247866666667,8.76933333333333,3.088,1.69533333333333,0.00694173,-0.0106770658,0.0173990599333333,-102.6,-333.0,469.8,-1770,-5897,8092,209.2797532481194,575.6138506850727,9.198602569994076,4.274862268913538,0
0.381196333333333,0.533333533333333,0.6735048,-1.364,2.25466666666667,2.478,0.024837246,0.0178873346666667,0.010839868,-99.0,-333.0,460.8,-1580,-5225,7247,76.60355368456526,-3436.615322886301,5.803388794514319,4.68124916432503,0
0.304843,0.632478944444445,0.2578345,1.02888888888889,-0.190555555555556,1.00777777222222,0.0064832966666666,-0.0200466655555556,0.0030517584444444,157.5,-316.5,162.0,3043,-6165,3126,-3.829235828222746,-54.25206706466801,0.803240106968526,2.529648517375871,0
0.3148145,0.544159722222222,0.2720795,0.656666666666667,-0.238333327777778,0.412777777777778,0.0105929783888889,-0.0171305422222222,0.0047742988888888,157.5,-330.0,159.0,3358,-7040,3516,-1.404058310526062,-77.89838774224978,-3.819437093758095,1.094846358280195,0
0.394586666666667,0.7222225,0.373219166666667,-0.715,0.0922222222222222,1.12277777777778,0.0213216016666667,-0.0078125038888888,0.0186225183888889,157.5,-303.0,156.0,2962,-6213,3040,2.808230443327804,-54.35712989033747,2.254986136756855,2.260578860310324,0
0.637081153846154,0.0157790923076923,0.550296076923077,0.133076923076923,0.475384615384615,-0.0553846230769231,0.0076810454615384,-0.01973783,-0.0004507207692307,-272.076923076923,-2.07692307692308,274.153846153846,-4010,-28,4087,-251.7675574891608,0.2156307452865404,-1.133883124614387e-14,-0.1380979775860876,0
0.939560571428571,1.14835142857143,0.866300642857143,-0.295,-2.95928571428571,60.2257142857143,-0.0048130542857142,0.0277448657142857,0.0105329,696.214285714286,675.0,702.0,10611,10370,10755,-3.159080927735068,-3.929135280273193,224.5701233871141,61.15909083820386,0
0.946886142857143,1.21978071428571,0.871795642857143,-1.01571428571429,-3.36214285714286,65.3521428571429,-0.0175781142857143,-0.0590819935714286,0.0462472642857143,680.785714285714,673.071428571429,711.642857142857,10735,10345,10849,-16.43768765950295,-2.981958804101001,217.5308556243278,64.52481641520332,0
0.42948713125,0.42307675,0.389422875,-1.02375,-5.17625,75.62125,-0.013473467,0.0140991875,-0.01994319375,750.9375,756.0,762.75,14020,14081,14058,-11.79406463883085,-2.477928653550422,584.7874318971462,182.6615307077739,0
0.319758470588235,0.74359,0.963800764705882,0.867058823529412,0.686470588235294,-3.11176470588235,-0.0049833464705882,-0.0294548405882353,-0.0196461317647059,-112.764705882353,-328.764705882353,455.823529411765,-2434,-7022,9816,35.31362529215662,-196.5620704538081,2.256425327817198,-4.605127308700919,0
1.11764758823529,0.0226244117647059,1.10859682352941,0.564117647058824,0.0305882352941177,0.882352941176471,0.0175637928823529,-0.0118910705882353,-0.0110581347058824,-260.470588235294,0.0,258.882352941176,-4631,-4,4631,-2295.728000872378,-0.0291285891276626,-0.225995669828845,1.177060780358343,0
1.03318282352941,0.0120663588235294,0.895927470588235,0.177647058823529,0.179411764705882,0.457647058823529,0.0128676470588235,-0.01223576,-0.0101246541764706,-265.235294117647,3.17647058823529,266.823529411765,-5519,-5,5589,-155.0585900985149,-0.1000473378301909,0.7854532577872875,0.7072715677760056,0
0.806938235294118,0.0045248823529411,0.779789535294118,1.12529411764706,-0.335882352941176,1.45588235294118,0.0149931147058824,0.0007611399411764,-0.0181238747058824,-214.411764705882,0.0,214.411764705882,-3631,2,3611,-631.8547695114081,0.0,0.0,2.744780231102812,0
0.53092,1.08295605882353,0.541478294117647,0.63764705882353,0.356470588235294,-1.72176470588235,0.0155675517647059,0.0018669535294117,-0.0014791935294117,155.647058823529,-309.705882352941,152.470588235294,2877,-5835,2862,-12.03205574517937,-33.92849496527204,-0.2358009419756861,-2.396490823481566,0
0.562594352941177,1.03469088235294,0.472096294117647,0.185882352941176,-0.359411764705882,-1.73294117647059,0.0102826158823529,-0.0056008705882353,0.0102395405882353,150.882352941176,-317.647058823529,152.470588235294,2829,-5826,2915,-0.7020109437620721,-36.28714944395296,-2.21037587845459,-2.512255917410173,0
0.533936764705882,1.01659188235294,0.542986652941177,0.86764705882353,0.277058823529412,-1.15235294117647,0.0085736498823529,-0.0104118882941176,0.0093204252941176,139.764705882353,-290.647058823529,144.529411764706,2904,-5936,2912,21.05570376021407,-36.20733426860134,-0.9710644404065588,-1.651315311420689,0
0.343891247058823,0.720965470588235,0.853695823529412,0.374117647058823,-0.187647058823529,-2.07294117647059,0.0052418435294117,0.0009909658823529,0.0114315294117647,-103.235294117647,-303.352941176471,427.235294117647,-1992,-5903,8239,41.6213435862597,-152.3618836443246,3.443767293532602,-3.24140917265202,0
0.252991353333333,0.22564088,0.222222073333333,3.48466666666667,-4.61933333333333,87.8273333333333,0.0152181306666667,-0.0209961386666667,0.011132794,766.8,765.0,786.6,13295,13300,13343,-25.74140784010036,39.10645646482142,1058.543576478469,375.942431495994,0
0.382642846153846,0.552268461538462,0.289940538461538,-0.292307692307692,-1.02615384692308,18.06,-0.0037560161538461,0.0048640476923076,0.0129582299230769,166.153846153846,147.461538461538,168.230769230769,2458,2314,2579,-0.8961856223870951,-3.654264546314717,125.8849321737525,44.23381282290719,0
0.410256230769231,0.278106230769231,0.270216692307692,9.90538461538461,1.65846153846154,15.4869230769231,-0.0168550884615385,-0.0078312892307692,0.04204852,159.923076923077,168.230769230769,168.230769230769,2204,2304,2297,-2.372985558864158,-2.674218858814172,165.7062738814247,48.46821844570449,0
0.236686153846154,0.465483230769231,0.260354769230769,0.261538461538462,-1.11461538461538,16.23,-0.0060096029230769,-0.0038874639230769,0.0088266293076923,149.538461538462,149.538461538462,153.692307692308,2331,2168,2356,7.019493338960904,-0.3829113065731317,150.5268223002384,50.58558587717765,0
0.3948716,0.420512533333333,0.365811666666667,-0.357333333333333,-1.656,36.518,-0.005729172,0.020849608,0.017382792,349.2,347.4,354.6,5664,5621,5715,-7.433357553686427,-4.481022868153396,284.7818673706747,92.74814705196113,0
0.353845933333333,0.439316066666667,0.331623673333333,0.108,-1.002,36.2886666666667,0.0165527526666667,0.0095540386666666,0.0114257746666667,351.0,351.0,352.8,5732,5673,5717,-3.240247043843002,-0.3727488943594445,300.0883703777934,96.78795900155504,0
0.249572473333333,0.451282066666667,0.437606733333333,-0.351333333333333,-1.46066666666667,34.9013333333333,0.0217610833333333,0.0235351464,0.0169108033333333,334.8,327.6,327.6,5808,5710,5658,-1.531621669122699,-1.337159549351203,278.2696017964928,91.96950879577004,0
0.482051133333333,0.0068376066666666,0.309401406666667,0.423333333333333,0.188666666666667,0.481333326666667,0.0077636853333333,0.008203152,0.0049153686,-293.4,1.8,306.0,-4915,6,5071,-138.8721603940235,0.4628556260131343,5.772315620196745,1.808859296900559,0
1.03921505882353,0.0150829470588235,0.953242764705882,0.229411764705882,0.276470588235294,0.485294117647059,0.0136718670588235,-0.0055721647058823,0.0121639499411765,-260.470588235294,0.0,263.647058823529,-5320,-9,5391,-243.8591231502391,0.0647501156044308,0.5063254924386347,0.7252057834408189,0
0.516239466666667,0.0153846,0.369230466666667,0.66,0.440666667333333,0.394,0.0024739648,-0.0053385306666666,0.0008137932,-288.0,0.0,291.6,-4732,-1,4860,-157.7064884166998,0.1684794325612734,1.278781557986641,1.312083161059206,0
0.253204875,0.3349358125,0.1522434625,1.1375,1.070625,0.054375,-0.02204895,-0.0489349289375,-0.0350342,168.75,-357.75,170.4375,2976,-6159,3002,-0.66858373263146,-159.5471376227136,-8.022829677689572,0.2203239210729144,0
0.2083331375,0.296474125,0.16987165625,-0.1125,-0.429999999375,0.1356249875,-0.0089721825,-0.0116577175,-0.0026092486875,168.75,-356.0625,170.4375,3002,-6196,3043,-1.755081647839187,-195.8294246662243,-8.003771629162252,0.6030619039766583,0
0.1826921375,0.2692305625,0.18749981875,-0.064375,-0.04,0.50625,-0.00880433125,0.00067141375,0.00308227625,170.4375,-352.6875,173.8125,3018,-6225,3050,28.06995189565663,-249.5153976101925,-4.222540265953375,2.375178899598774,0
0.227350213333333,0.305982733333333,0.341880473333333,-1.23533333333333,0.578666666,0.59,0.036393232,0.04106441,0.0230468533333333,-115.2,-354.6,496.8,-1966,-5954,8140,213.7394064458464,-1021.066756404716,9.871844040585998,2.022356938870048,0
0.222222,0.266666406666667,0.3042732,0.475333333333333,0.472,1.42666666666667,0.0299804664666667,0.022607426,0.0124349007333333,-118.8,-363.6,495.0,-1919,-5835,7984,299.2214828447238,-6457.717188584409,5.083434089356014,5.396105630566431,0
0.2529912,0.20170922,0.264957006666667,0.628,0.434666666666667,0.675999993333333,0.0112630166666667,0.013411438,0.006526674,-115.2,-361.8,504.0,-1915,-5874,8006,2069.598485094909,388.500175932185,12.00566222602911,2.817995689152059,0
0.19316222,0.230769006666667,0.150427213333333,0.74,-1.38866666666667,21.3606666666667,0.0057617234,0.0153808846666667,0.0029947900666666,167.4,158.4,183.6,2771,2752,2846,-15.16382738802587,-11.59856944194081,283.8073530841486,111.5708603279498,0
0.140170826666667,0.184615213333333,0.2341878,0.678666666666667,-0.930666666666667,19.6593333333333,-0.0043456933333333,-0.004264324,-0.0080729178666666,180.0,178.2,172.8,2758,2730,2659,-3.063220226478254,-28.06361085125792,303.9839718582974,105.5106326051002,0
0.227350206666667,0.247863066666667,0.15384602,0.72,-1.01733333333333,17.988,-0.0098632702,-0.009440098,-0.0075846380666666,172.8,178.2,176.4,3017,3024,3053,-1.959118246493632,2.514692908263295,268.2850359790545,85.78482699074289,0
0.19316228,0.252991353333333,0.29743574,2.536,-0.572,40.24,-0.06075848,-0.0109537433333333,-0.001529962,370.8,360.0,356.4,6053,6034,6001,-5.523845016936988,-18.72356434253231,467.8692419079501,162.3470120582912,0
0.27863228,0.241025406666667,0.12649562,1.18,-2.642,43.448,-0.01686197,-0.0065104333333333,-0.022460932,351.0,358.2,370.8,6209,6272,6367,-5.205905117755083,-2.808115488429579,534.8551061628574,201.7220889979499,0
0.2017092,0.230769073333333,0.254700606666667,1.82933333333333,-1.59266667333333,37.966,-0.002929726,0.0168945053333333,-0.0092447973333333,356.4,363.6,365.4,5850,5864,5859,6.793332282492061,42.14354559893586,505.4382400187851,165.7465124080396,0
0.41025668,0.540170466666667,0.3042734,1.252,-4.24933333333333,80.0486666666667,0.0302898041333333,0.005061874,0.0732746666666666,752.4,748.8,770.4,12286,12240,12340,-6.793635438738527,-2.755544996682936,579.3496016897101,191.3966057065741,0
0.264957073333333,0.27692308,0.27692308,0.866,-4.178,85.708,-0.0301757873333333,-0.02480472,-0.028092462,763.2,768.6,777.6,11955,11953,11980,48.12939299543384,-12.03710772821218,902.5432024271762,314.0230124449062,0
1.126697,0.0211161176470588,0.927601058823529,0.712941176470588,-0.252941177058824,1.08176470588235,0.0435288794117647,0.0031738523529411,0.0116613017647059,-249.352941176471,4.76470588235294,265.235294117647,-5070,30,5239,-103.3858769783348,0.1262966972536519,3.183484698129509,1.56368278842422,0
